mineral,year,flow,country_iso,country,trade_value_usd,net_weight_kg
Silicon metal,2012,Export,NLD,Netherlands,237260787.02,99488004.6
Silicon metal,2012,Export,OTH,Others,579297472.04,244842694.17
Silicon metal,2012,Export,POL,Poland,139236861.8,34998243.5
Silicon metal,2012,Export,THA,Thailand,97861823.28,40997867.13
Silicon metal,2012,Export,USA,USA,1000607242.02,332989038.52
Silicon metal,2012,Import,AUS,Australia,239811340.05,83806380.0
Silicon metal,2012,Import,BRA,Brazil,1061949523.0,378927216.37
Silicon metal,2012,Import,CAN,Canada,361394155.54,137801180.0
Silicon metal,2012,Import,CHN,China,1446458267.6,560799733.77
Silicon metal,2012,Import,DEU,Germany,174893188.28,60283358.91
Silicon metal,2012,Import,ESP,Spain,112450704.27,39496890.2
Silicon metal,2012,Import,FRA,France,1210742239.96,352858583.0
Silicon metal,2012,Import,JPN,Japan,58731442.77,1815969.84
Silicon metal,2012,Import,LAO,Lao People's Dem. Rep.,41478029.38,15300813.0
Silicon metal,2012,Import,NLD,Netherlands,545489292.96,201600083.0
Silicon metal,2012,Import,NOR,Norway,2197739912.29,839020121.09
Silicon metal,2012,Import,OTH,Others,277514254.12,104257232.85
Silicon metal,2012,Import,THA,Thailand,89236003.81,33920223.0
Silicon metal,2012,Import,USA,USA,275806376.23,82643705.46
Silicon metal,2012,Import,XX ,Special Categories,217026683.67,90089432.0
Silicon metal,2012,Import,ZAF,South Africa,140142407.09,43208613.86
Silicon metal,2013,Export,AUT,Austria,61583559.62,23029755.5
Silicon metal,2013,Export,DEU,Germany,556645557.54,235440563.0
Silicon metal,2013,Export,FRA,France,154912657.59,59306908.37
Silicon metal,2013,Export,GBR,United Kingdom,460156722.39,181370780.13
Silicon metal,2013,Export,HKG,"China, Hong Kong SAR",103231349.93,49713206.33
Silicon metal,2013,Export,IND,India,76268114.87,38651181.15
Silicon metal,2013,Export,ITA,Italy,184355056.54,68693033.1
Silicon metal,2013,Export,JPN,Japan,333185658.26,145377655.33
Silicon metal,2013,Export,KOR,Rep. of Korea,345865450.72,158553343.38
Silicon metal,2013,Export,NLD,Netherlands,218006276.42,95715885.5
Silicon metal,2013,Export,OTH,Others,645359175.4,341807036.46
Silicon metal,2013,Export,POL,Poland,148598460.12,38810182.6
Silicon metal,2013,Export,S19,"Other Asia, nes",77925467.18,37561804.46
Silicon metal,2013,Export,SVK,Slovakia,57950806.18,21773073.26
Silicon metal,2013,Export,THA,Thailand,113513775.33,54416725.32
Silicon metal,2013,Export,USA,USA,932582796.27,347264573.01
Silicon metal,2013,Import,AUS,Australia,317454827.83,126420605.31
Silicon metal,2013,Import,BIH,Bosnia Herzegovina,38144164.08,15045098.0
Silicon metal,2013,Import,BRA,Brazil,710282220.67,270447435.0
Silicon metal,2013,Import,CAN,Canada,186176507.83,73373898.38
Silicon metal,2013,Import,CHN,China,1833408389.19,834757221.91
Silicon metal,2013,Import,DEU,Germany,153500910.11,57506626.52
Silicon metal,2013,Import,ESP,Spain,110269170.88,40034339.07
Silicon metal,2013,Import,FRA,France,1412066183.06,395752813.34
Silicon metal,2013,Import,JPN,Japan,55931783.05,3464054.77
Silicon metal,2013,Import,NLD,Netherlands,305315916.91,114214713.57
Silicon metal,2013,Import,NOR,Norway,2045248707.4,810019791.75
Silicon metal,2013,Import,OTH,Others,270330044.04,114508916.8
Silicon metal,2013,Import,THA,Thailand,78086135.36,32482235.3
Silicon metal,2013,Import,USA,USA,151890233.58,50246034.02
Silicon metal,2013,Import,XX ,Special Categories,156231269.18,64953864.0
Silicon metal,2013,Import,ZAF,South Africa,135632556.94,47134351.86
Silicon metal,2014,Export,ARE,United Arab Emirates,98378972.47,42440702.0
Silicon metal,2014,Export,AUT,Austria,64815139.59,23208579.37
Silicon metal,2014,Export,DEU,Germany,593010861.77,240197683.46
Silicon metal,2014,Export,FRA,France,106755398.33,39916012.0
Silicon metal,2014,Export,GBR,United Kingdom,436098785.27,169768124.7
Silicon metal,2014,Export,HKG,"China, Hong Kong SAR",82410150.28,34648459.72
Silicon metal,2014,Export,IND,India,84617722.35,40086155.45
Silicon metal,2014,Export,ITA,Italy,147943773.49,55949139.8
Silicon metal,2014,Export,JPN,Japan,404814469.6,170686323.24
Silicon metal,2014,Export,KOR,Rep. of Korea,563379800.44,228640783.98
Silicon metal,2014,Export,NLD,Netherlands,351944659.81,144563349.46
Silicon metal,2014,Export,OTH,Others,727900997.78,342296315.65
Silicon metal,2014,Export,POL,Poland,169260416.73,41799456.9
Silicon metal,2014,Export,S19,"Other Asia, nes",90175866.34,39073811.67
Silicon metal,2014,Export,THA,Thailand,156842795.23,67804917.61
Silicon metal,2014,Export,USA,USA,1078176452.65,394050421.03
Silicon metal,2014,Import,AUS,Australia,353791018.0,132752943.87
Silicon metal,2014,Import,BIH,Bosnia Herzegovina,49096300.24,18148016.0
Silicon metal,2014,Import,BRA,Brazil,816491831.4,308733524.65
Silicon metal,2014,Import,CAN,Canada,102022110.35,39356171.0
Silicon metal,2014,Import,CHN,China,2788132891.12,1169190413.29
Silicon metal,2014,Import,DEU,Germany,160866160.02,76476711.56
Silicon metal,2014,Import,ESP,Spain,66157734.59,24015899.2
Silicon metal,2014,Import,FRA,France,1166420276.49,438582100.36
Silicon metal,2014,Import,GBR,United Kingdom,52810544.02,20366184.75
Silicon metal,2014,Import,JPN,Japan,48393852.38,3627888.97
Silicon metal,2014,Import,NLD,Netherlands,417528607.55,156763892.34
Silicon metal,2014,Import,NOR,Norway,1999813303.35,774813082.85
Silicon metal,2014,Import,OTH,Others,295238494.36,113774227.74
Silicon metal,2014,Import,THA,Thailand,80958288.95,30072711.51
Silicon metal,2014,Import,XX ,Special Categories,160130466.44,66227608.0
Silicon metal,2014,Import,ZAF,South Africa,154823579.83,56155024.51
Silicon metal,2015,Export,ARE,United Arab Emirates,176938809.71,77733063.0
Silicon metal,2015,Export,DEU,Germany,955080238.95,426031383.72
Silicon metal,2015,Export,FRA,France,211349616.17,90452233.4
Silicon metal,2015,Export,GBR,United Kingdom,584009131.3,233998738.6
Silicon metal,2015,Export,IND,India,161002759.27,77237340.93
Silicon metal,2015,Export,ITA,Italy,142052971.6,55681099.0
Silicon metal,2015,Export,JPN,Japan,838393957.53,354985474.69
Silicon metal,2015,Export,KOR,Rep. of Korea,901197774.83,354269462.02
Silicon metal,2015,Export,MEX,Mexico,113691641.3,54880272.0
Silicon metal,2015,Export,MYS,Malaysia,103991817.99,44067301.11
Silicon metal,2015,Export,NLD,Netherlands,433884503.59,186150451.5
Silicon metal,2015,Export,OTH,Others,1017982766.22,442940753.65
Silicon metal,2015,Export,POL,Poland,121415342.95,40928889.8
Silicon metal,2015,Export,QAT,Qatar,92838414.74,38488001.0
Silicon metal,2015,Export,THA,Thailand,236853120.63,103638828.8
Silicon metal,2015,Export,USA,USA,1042652127.9,367607797.93
Silicon metal,2015,Import,AUS,Australia,364208590.9,143986141.0
Silicon metal,2015,Import,BIH,Bosnia Herzegovina,52034244.23,19821865.0
Silicon metal,2015,Import,BRA,Brazil,496114248.86,182994918.0
Silicon metal,2015,Import,CAN,Canada,70426000.56,25261580.8
Silicon metal,2015,Import,CHN,China,3206861696.83,1397624657.51
Silicon metal,2015,Import,DEU,Germany,142916637.82,49279884.15
Silicon metal,2015,Import,ESP,Spain,71859347.25,26508277.8
Silicon metal,2015,Import,FRA,France,1054265729.85,419699226.68
Silicon metal,2015,Import,KAZ,Kazakhstan,101456425.25,45657439.0
Silicon metal,2015,Import,MYS,Malaysia,50448563.0,18551398.7
Silicon metal,2015,Import,NLD,Netherlands,386636846.1,158732291.26
Silicon metal,2015,Import,NOR,Norway,1661205178.57,707548239.77
Silicon metal,2015,Import,OTH,Others,358095966.55,127577245.73
Silicon metal,2015,Import,RUS,Russian Federation,154917274.79,69044669.0
Silicon metal,2015,Import,THA,Thailand,52251042.48,18873679.0
Silicon metal,2015,Import,ZAF,South Africa,151332075.3,64089068.4
Silicon metal,2016,Export,ARE,United Arab Emirates,131072414.81,71547735.51
Silicon metal,2016,Export,DEU,Germany,626020616.55,334937144.3
Silicon metal,2016,Export,FRA,France,131385462.0,67006269.12
Silicon metal,2016,Export,GBR,United Kingdom,436525864.02,214294929.87
Silicon metal,2016,Export,IND,India,150648778.8,81837776.75
Silicon metal,2016,Export,ITA,Italy,148216250.75,74369605.05
Silicon metal,2016,Export,JPN,Japan,642763118.03,338377351.74
Silicon metal,2016,Export,KOR,Rep. of Korea,575396755.24,302989565.76
Silicon metal,2016,Export,MEX,Mexico,106642815.29,58238971.94
Silicon metal,2016,Export,MYS,Malaysia,114251648.93,61324900.21
Silicon metal,2016,Export,NLD,Netherlands,256276838.66,140465162.56
Silicon metal,2016,Export,OTH,Others,754268301.56,391077027.93
Silicon metal,2016,Export,POL,Poland,110294908.52,48590833.33
Silicon metal,2016,Export,S19,"Other Asia, nes",84362083.09,31822429.79
Silicon metal,2016,Export,THA,Thailand,212428293.41,113272174.65
Silicon metal,2016,Export,USA,USA,715065340.21,295311324.1
Silicon metal,2016,Import,AUS,Australia,283913739.02,129462424.0
Silicon metal,2016,Import,BIH,Bosnia Herzegovina,85204726.43,43623827.0
Silicon metal,2016,Import,BRA,Brazil,856624476.6,421390494.8
Silicon metal,2016,Import,CAN,Canada,52440119.66,19661065.04
Silicon metal,2016,Import,CHN,China,2155159682.8,1198710021.86
Silicon metal,2016,Import,DEU,Germany,96441093.9,46228315.08
Silicon metal,2016,Import,ESP,Spain,99819330.16,46574111.77
Silicon metal,2016,Import,FRA,France,1311926480.25,655676202.16
Silicon metal,2016,Import,JPN,Japan,49081064.23,3146118.43
Silicon metal,2016,Import,KAZ,Kazakhstan,66378334.93,39773068.0
Silicon metal,2016,Import,NLD,Netherlands,307392498.24,153880049.01
Silicon metal,2016,Import,NOR,Norway,1812317158.29,904389209.66
Silicon metal,2016,Import,OTH,Others,279864032.46,174349861.19
Silicon metal,2016,Import,RUS,Russian Federation,123561214.06,59047460.73
Silicon metal,2016,Import,THA,Thailand,68308349.63,32225567.23
Silicon metal,2016,Import,ZAF,South Africa,87503545.26,36383772.06
Silicon metal,2017,Export,ARE,United Arab Emirates,181341365.24,101346971.12
Silicon metal,2017,Export,DEU,Germany,827236098.43,431072274.73
Silicon metal,2017,Export,FRA,France,134772168.41,71538840.0
Silicon metal,2017,Export,GBR,United Kingdom,572643870.39,270559601.0
Silicon metal,2017,Export,IND,India,194230155.35,108222659.85
Silicon metal,2017,Export,ITA,Italy,343110589.72,178849968.62
Silicon metal,2017,Export,JPN,Japan,798927091.58,415095190.81
Silicon metal,2017,Export,KOR,Rep. of Korea,685263567.41,357366462.86
Silicon metal,2017,Export,MEX,Mexico,115915511.18,65438451.0
Silicon metal,2017,Export,MYS,Malaysia,122945325.66,64921424.28
Silicon metal,2017,Export,NLD,Netherlands,365505779.97,193980699.08
Silicon metal,2017,Export,OTH,Others,966487383.62,524841665.77
Silicon metal,2017,Export,POL,Poland,127029732.13,61249207.26
Silicon metal,2017,Export,QAT,Qatar,88933162.12,48135317.0
Silicon metal,2017,Export,THA,Thailand,284800882.42,151462459.66
Silicon metal,2017,Export,USA,USA,644148479.85,270806806.29
Silicon metal,2017,Import,AUS,Australia,302934487.33,146224449.75
Silicon metal,2017,Import,BIH,Bosnia Herzegovina,133030814.65,62734349.0
Silicon metal,2017,Import,BRA,Brazil,912806941.27,421136961.0
Silicon metal,2017,Import,CAN,Canada,63090340.24,23927662.06
Silicon metal,2017,Import,CHN,China,2711040423.23,1456967271.33
Silicon metal,2017,Import,DEU,Germany,131124075.75,75977245.36
Silicon metal,2017,Import,ESP,Spain,133532158.86,63495753.15
Silicon metal,2017,Import,FRA,France,1506819741.66,727430427.51
Silicon metal,2017,Import,JPN,Japan,93641699.3,3762003.84
Silicon metal,2017,Import,KAZ,Kazakhstan,64159514.05,39122104.0
Silicon metal,2017,Import,NLD,Netherlands,507916612.25,247239074.07
Silicon metal,2017,Import,NOR,Norway,1728658637.39,850534525.67
Silicon metal,2017,Import,OTH,Others,351211166.36,271382807.12
Silicon metal,2017,Import,RUS,Russian Federation,107540401.84,49667752.25
Silicon metal,2017,Import,THA,Thailand,73086243.82,33241542.67
Silicon metal,2017,Import,USA,USA,90823996.14,16687500.0
Silicon metal,2018,Export,ARE,United Arab Emirates,117096904.56,56515526.32
Silicon metal,2018,Export,CAN,Canada,83104181.28,33649165.74
Silicon metal,2018,Export,DEU,Germany,988658034.23,434797467.74
Silicon metal,2018,Export,FRA,France,175964942.67,77311888.24
Silicon metal,2018,Export,GBR,United Kingdom,806351463.5,329946314.46
Silicon metal,2018,Export,IND,India,124341584.62,65415006.57
Silicon metal,2018,Export,ITA,Italy,409421938.32,171113478.2
Silicon metal,2018,Export,JPN,Japan,529216657.75,246682698.58
Silicon metal,2018,Export,KOR,Rep. of Korea,522108701.35,235052060.2
Silicon metal,2018,Export,MYS,Malaysia,73297802.02,36032326.63
Silicon metal,2018,Export,NLD,Netherlands,385156390.03,184472259.74
Silicon metal,2018,Export,OTH,Others,785514438.39,389662400.35
Silicon metal,2018,Export,POL,Poland,188296638.89,90212321.1
Silicon metal,2018,Export,SVN,Slovenia,91254135.44,37006070.0
Silicon metal,2018,Export,THA,Thailand,180383312.4,81208991.26
Silicon metal,2018,Export,USA,USA,615058858.33,216551126.55
Silicon metal,2018,Import,AUS,Australia,420708093.08,173223620.97
Silicon metal,2018,Import,BIH,Bosnia Herzegovina,83942054.03,32980761.0
Silicon metal,2018,Import,BRA,Brazil,1575187741.26,636021483.79
Silicon metal,2018,Import,CAN,Canada,99653017.8,35768817.31
Silicon metal,2018,Import,CHN,China,3205673457.87,1483517607.95
Silicon metal,2018,Import,DEU,Germany,150293235.29,67175138.73
Silicon metal,2018,Import,ESP,Spain,144226919.25,59090633.15
Silicon metal,2018,Import,FRA,France,1629440863.11,681653852.47
Silicon metal,2018,Import,JPN,Japan,92667877.21,3395058.24
Silicon metal,2018,Import,NLD,Netherlands,368225508.84,154318357.07
Silicon metal,2018,Import,NOR,Norway,1917933411.93,819548427.63
Silicon metal,2018,Import,OTH,Others,575811569.64,247244166.58
Silicon metal,2018,Import,RUS,Russian Federation,134988158.03,55730982.54
Silicon metal,2018,Import,THA,Thailand,155660356.81,56192157.56
Silicon metal,2018,Import,USA,USA,85940801.97,12955896.29
Silicon metal,2018,Import,ZAF,South Africa,166324851.69,67186365.94
Silicon metal,2019,Export,ARE,United Arab Emirates,149668025.41,87380138.33
Silicon metal,2019,Export,CAN,Canada,86830266.97,40787737.0
Silicon metal,2019,Export,DEU,Germany,812138320.96,394588586.2
Silicon metal,2019,Export,FRA,France,116204460.65,55322673.68
Silicon metal,2019,Export,GBR,United Kingdom,534364848.03,240301763.94
Silicon metal,2019,Export,IND,India,100028822.14,60716483.21
Silicon metal,2019,Export,ITA,Italy,299958318.02,155645151.81
Silicon metal,2019,Export,JPN,Japan,469634751.84,241985206.12
Silicon metal,2019,Export,KOR,Rep. of Korea,209454905.85,123043756.49
Silicon metal,2019,Export,MYS,Malaysia,96440412.98,56614945.0
Silicon metal,2019,Export,NLD,Netherlands,364757777.5,195714686.18
Silicon metal,2019,Export,OTH,Others,577237227.62,323393425.94
Silicon metal,2019,Export,POL,Poland,100880982.84,61958613.48
Silicon metal,2019,Export,SVN,Slovenia,52323961.0,24999198.0
Silicon metal,2019,Export,THA,Thailand,191620292.94,94601053.0
Silicon metal,2019,Export,USA,USA,806128446.4,323659338.58
Silicon metal,2019,Import,AUS,Australia,261646763.42,115836757.56
Silicon metal,2019,Import,BIH,Bosnia Herzegovina,64455614.83,31647587.0
Silicon metal,2019,Import,BRA,Brazil,1213666509.15,493111208.16
Silicon metal,2019,Import,CAN,Canada,80406300.42,30507224.67
Silicon metal,2019,Import,CHN,China,2292201544.45,1239743824.83
Silicon metal,2019,Import,DEU,Germany,140841421.02,75869827.95
Silicon metal,2019,Import,ESP,Spain,70432937.38,35553540.99
Silicon metal,2019,Import,FRA,France,628195594.52,331638120.94
Silicon metal,2019,Import,JPN,Japan,71588019.06,2470313.05
Silicon metal,2019,Import,NLD,Netherlands,307786314.44,150513375.42
Silicon metal,2019,Import,NOR,Norway,1295590501.8,626818302.89
Silicon metal,2019,Import,OTH,Others,319919919.3,166277324.47
Silicon metal,2019,Import,RUS,Russian Federation,51533256.41,26464878.43
Silicon metal,2019,Import,THA,Thailand,57889429.07,25108717.01
Silicon metal,2019,Import,USA,USA,57988678.7,6750988.25
Silicon metal,2019,Import,ZAF,South Africa,118628931.48,64205040.65
Silicon metal,2020,Export,ARE,United Arab Emirates,71927001.18,43294131.5
Silicon metal,2020,Export,DEU,Germany,628440230.26,327795382.23
Silicon metal,2020,Export,FRA,France,130784056.16,62418996.22
Silicon metal,2020,Export,GBR,United Kingdom,512361068.92,242310231.92
Silicon metal,2020,Export,IND,India,119019294.93,63944201.3
Silicon metal,2020,Export,ITA,Italy,208440109.63,109731806.64
Silicon metal,2020,Export,JPN,Japan,452705821.8,231478650.02
Silicon metal,2020,Export,KOR,Rep. of Korea,140251659.3,84059181.32
Silicon metal,2020,Export,MEX,Mexico,46987669.85,27574376.0
Silicon metal,2020,Export,MYS,Malaysia,113691196.01,53319503.0
Silicon metal,2020,Export,NLD,Netherlands,354815868.82,196228895.11
Silicon metal,2020,Export,OTH,Others,548334383.14,316066335.75
Silicon metal,2020,Export,POL,Poland,155400262.21,96954176.7
Silicon metal,2020,Export,RUS,Russian Federation,46875797.51,25312055.86
Silicon metal,2020,Export,THA,Thailand,174451669.1,98716596.62
Silicon metal,2020,Export,USA,USA,602174412.9,279180575.2
Silicon metal,2020,Import,AUS,Australia,315400374.61,159335963.81
Silicon metal,2020,Import,BIH,Bosnia Herzegovina,58136056.97,30666217.0
Silicon metal,2020,Import,BRA,Brazil,1180966085.86,566553569.57
Silicon metal,2020,Import,CAN,Canada,54339182.44,24381200.54
Silicon metal,2020,Import,CHN,China,1876822918.83,1014624636.73
Silicon metal,2020,Import,DEU,Germany,109810839.52,60574401.01
Silicon metal,2020,Import,ESP,Spain,129867633.99,58954273.25
Silicon metal,2020,Import,FRA,France,1022086734.29,534512492.85
Silicon metal,2020,Import,ISL,Iceland,47094712.64,31868721.0
Silicon metal,2020,Import,JPN,Japan,41739014.39,4582410.43
Silicon metal,2020,Import,MYS,Malaysia,86616535.79,48211700.47
Silicon metal,2020,Import,NLD,Netherlands,363331576.82,179921633.76
Silicon metal,2020,Import,NOR,Norway,2340331323.96,1149135161.83
Silicon metal,2020,Import,OTH,Others,249360839.57,149714362.01
Silicon metal,2020,Import,RUS,Russian Federation,88362297.48,45989481.97
Silicon metal,2020,Import,USA,USA,55890943.35,7565206.03
Silicon metal,2021,Export,ARE,United Arab Emirates,168810407.87,54939314.0
Silicon metal,2021,Export,CAN,Canada,89175187.28,41025223.26
Silicon metal,2021,Export,CHN,China,100527347.2,21375211.49
Silicon metal,2021,Export,DEU,Germany,1351254363.7,611132615.02
Silicon metal,2021,Export,FRA,France,202465684.46,70162346.01
Silicon metal,2021,Export,GBR,United Kingdom,542342758.36,231283216.3
Silicon metal,2021,Export,IND,India,219308765.01,79388667.0
